Path,File category,Production / QA / Data / Backup / Documentation,Size,SHA-256,Last modified,Generated by,Required at runtime,Safe for GitHub,Notes
"qa/tests/regression_suite.ps1","Unknown","QA",2042,5c8d4610b15f8ac8365af213240a80c80bd46a55b9ea15243a28c6061a2ca83f,"2026-07-25T16:10:36.950Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/app.js","Unknown","QA",235595,5f562ca54cd00747621816cd715a7c2a96675f243fc6e1950d0e59a227680a39,"2026-07-24T21:44:02.894Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/backups/content-backup-initial.json","Unknown","QA",30371,545002c1c3225fe5eff3c6ca096c86f558cedf5ceee340e624ccba732fd3fa08,"2026-07-22T20:31:28.477Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/backups/full-admin-backup-initial.json","Unknown","QA",31080,66d0705ec215b28dc4986a79d0b421ef6a5c48d083aed602fa7eeecd498dc322,"2026-07-22T20:31:28.486Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/backups/README.md","Unknown","QA",1444,27d53be0568fd5ea70c24375d0f10f8d22639efc3a7f2b359b104d8a7a1e5f53,"2026-07-23T20:49:53.475Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/CHANGELOG_HE.txt","Unknown","QA",7002,49643844e09a1444b84118ed121de8e83ecfb1fff25759451b263407a3ab6047,"2026-07-23T20:50:59.049Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/boot.js","Unknown","QA",1299,f97a25bae6d7a9af7d1ed1515690ad563a74aba47adadc3fbb78b3f996018ce5,"2026-07-23T16:52:42.541Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/inline-editor.js","Unknown","QA",13240,a4adb092bc84839e4f16e49adde6ae3cb73a359187f17cd82b3fe4c4b0eb88e6,"2026-07-23T20:37:32.653Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/integrity.js","Unknown","QA",28589,1d99046dd4eb5e8822d0d1af9c5d4414f5c7ec6ec58050273ad16488b37d5a86,"2026-07-22T21:13:44.793Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/persistence.js","Unknown","QA",29058,a1da3674c588d15af846c5a32b84cd935421ee6719aee639095a481bf0a6e159,"2026-07-23T16:52:42.546Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/README.md","Unknown","QA",4448,d8068cfb8ca727f3a561fe6caf5eec4fe1d0b450f93e3c71f671ad98876c0cd9,"2026-07-23T20:48:51.537Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/shared-sync.js","Unknown","QA",11385,66de6f067ce3903f515febeb24ae49cc2cc8de4c5d735ecc7a50625af96e62d4,"2026-07-23T16:47:55.452Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/core/start-local-server.ps1","Unknown","QA",15801,2dde293fef39005454c7a01c6bf0d02727db98e17cc448c563e09eabeaf7872c,"2026-07-24T21:35:40.538Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/data/mechlex-data.js","Unknown","QA",24221,81c81477745d8d54b74a5d56f24b8037948b59bbdf50b92d7aa79f3caf44d9d6,"2026-07-22T20:31:28.525Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/data/README.md","Unknown","QA",1870,6e054ae3372fc9631dfeb9c806b48947236c00b9f405d62968a9fa672c7d654e,"2026-07-23T20:49:13.604Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/images/catalog.js","Unknown","QA",74,011e1e60896d506ef33c1e80f88ef6be85f5fd7118bea43da872a3b617f294a8,"2026-07-22T20:31:28.540Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/images/mechlex-icon.svg","Unknown","QA",600,6dad7efebccceb58f809efbc16849d35d883f6aa0d1236c4b28dfdbad9952a33,"2026-07-22T20:55:00.259Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/images/README.md","Unknown","QA",2107,38bb4ebe76f838c4afcb7a381114db9586db0367605f1ad7b70fd311dbb56ee6,"2026-07-23T20:49:36.893Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/images/README_IMAGES.txt","Unknown","QA",939,4411aa3a3d84adf5716731480de88776576c8b1a63219e37c004cf4b56f5ffbf,"2026-07-22T21:17:40.712Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/index.html","Unknown","QA",53310,46f5e6a8143d4f7258c6a3afe299a825e5d6cf4c9419c53b13846357395f2e1b,"2026-07-24T13:14:38.949Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/QUALITY_REPORT_HE.txt","Unknown","QA",3908,735a6818c9db3e5b1386b7539833fc8e411952cf894478ebb7f1e8ecdff94964,"2026-07-23T17:14:29.251Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/README.md","Unknown","QA",15924,5d781da44dd15c2ef6b733d5800ee704596893ae1f810742f35e131c02337d99,"2026-07-24T21:47:19.346Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/README_HE.txt","Unknown","QA",30943,8fd0e7a1333b5640dccd146998151622f65c44e72b0724410f2cbd73b20ce135,"2026-07-24T13:43:43.065Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/SHARED_DATA_PATH.txt","Unknown","QA",301,d16e3c40e94092f0937ae1ec662e0ca7fd4f396e15bda0a391d15849fa1d1b5b,"2026-07-23T16:32:42.255Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/START_MECHLEX.bat","Unknown","QA",167,ce27cb22d8028f1bf195e93c787863c24dc691d221603cf9602d18d1f23001bd,"2026-07-22T20:31:28.415Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/style.css","Unknown","QA",166500,df50a16b9ab35e8ec5a67d97bb3d2ac79a2040db0f0b2e2f18581c3b07d2a41e,"2026-07-24T13:30:04.311Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/TEST_REPORT_HE.txt","Unknown","QA",6455,666301e826ec8778f605e76a4e9e470829a64e772bea8d9b5328b7abe77216e3,"2026-07-23T16:52:52.411Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/VERSION.txt","Unknown","QA",288,3c30d65de401f6b310550da2ac8decbeaa873cb3ee00bc54ab81976dabab4841,"2026-07-23T16:52:42.549Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/app.js.docx","Unknown","QA",94041,111cd2aae552a1eff45fec3ef7885adbc87c7b9ccca22ba9900f6d3714c66e0a,"2026-07-23T17:14:47.427Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/backups/content-backup-initial.json.docx","Unknown","QA",44325,d190693705078867bfca3c1fb07bed74eff3e21d03f56784c606818d3f6db58e,"2026-07-23T17:14:47.634Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/backups/full-admin-backup-initial.json.docx","Unknown","QA",44632,d32be88afb46d7fe98630e74348f06193d9b67ea99d32bf74085bb9c730d4bba,"2026-07-23T17:14:47.892Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/CHANGELOG_HE.txt.docx","Unknown","QA",38941,4077c82ac1e7ac827ae3c95d8c26b7f8e4652b06a8a079f930f5704ffad9102f,"2026-07-23T17:14:48.023Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/boot.js.docx","Unknown","QA",37257,e84026a111d4306fdd3015a7d3232c71eec717c012293f6595d2514ad4e52ccf,"2026-07-23T17:14:48.190Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/inline-editor.js.docx","Unknown","QA",39803,0e8a1841f6cf4e86455ed5b91a4ab45852e53ff189051b5084bd2623959fbf02,"2026-07-23T17:14:48.414Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/integrity.js.docx","Unknown","QA",44249,c187159c16c1727d8e9a441b0ccea2c9d790afa033f629f7ddae2425d16d4f00,"2026-07-23T17:14:48.637Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/persistence.js.docx","Unknown","QA",44919,ffcd46709a88d722e081b3347e07e9442fab49bf36c7861a8da42f4338ad4815,"2026-07-23T17:14:48.909Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/shared-sync.js.docx","Unknown","QA",40144,32a8be126de901026b7278df79d913ad1ce0e9458269c966eb4a913083345e3a,"2026-07-23T17:14:49.146Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/core/start-local-server.ps1.docx","Unknown","QA",41811,8b227370ccc78b49b64d285447f4ab4bbf55fa080c38e99095ec2c55756f038d,"2026-07-23T17:14:49.330Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/data/mechlex-data.js.docx","Unknown","QA",43751,c0430d3657869e91d53b34eb34c626f5520bc897a42e4c14bcee648f30757569,"2026-07-23T17:14:49.502Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/images/catalog.js.docx","Unknown","QA",36659,206385f349b931ff7786dee58ef3ab9859ac62b25c7d9b2264da724a60040cb3,"2026-07-23T17:14:49.594Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/images/mechlex-icon.svg.docx","Unknown","QA",36929,e60077aa8400467f9877e34f3e482c0d9b2429ae59b4df70b55f01f0c75e3890,"2026-07-23T17:14:49.670Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/images/README_IMAGES.txt.docx","Unknown","QA",37096,0cd31ef8900764791d8522958fbef073b5d1d9c6fb2d1df6f99ff199d142bfa5,"2026-07-23T17:14:49.735Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/index.html.docx","Unknown","QA",48561,2ad6cf8f79f9cd24c3bfdb47dc24044b3864c3a1af0d09321c779f4e599b31f1,"2026-07-23T17:14:50.068Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/MANIFEST_SHA256.txt.docx","Unknown","QA",38324,bb552e87c5f63bc119edace18e476940397a51774fa7e2cd7221afddcf5b4cd1,"2026-07-23T17:14:50.110Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/package.json.docx","Unknown","QA",36891,5fbf4ef2cbffd36a0b891d35ea029d403b59d3bcf1af6c348a2faff75d3f27b9,"2026-07-23T17:14:50.195Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/QUALITY_REPORT_HE.txt.docx","Unknown","QA",38218,e5ef63ee45ceb1f32f07b5bab0c4ddbef25889c98039b3822de0c4e085ae0aed,"2026-07-23T17:14:50.281Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/README_HE.txt.docx","Unknown","QA",46471,cfbb5b4ae97b92e03e030be1ff47e7c69c4c908db45e96af26682c5fb49915bc,"2026-07-23T17:14:50.497Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/SHARED_DATA_PATH.txt.docx","Unknown","QA",36806,4fadd52793b1c39db525adaaa7e6dc9a7e6d7de1e9eb6cd89d9ad1adbece2d76,"2026-07-23T17:14:50.557Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/START_MECHLEX.bat.docx","Unknown","QA",36718,80bd45fbc890a2a23c6e72d3e63e2e5b8ac79f5226800bc17d29ca0a6826867a,"2026-07-23T17:14:50.634Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/style.css.docx","Unknown","QA",67288,78580cbc9d2e117bf179c348b60eede9189c5792c991cb10ccb8a6b7a5bf830a,"2026-07-23T17:14:51.145Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/browser-layout.cjs.docx","Unknown","QA",40190,30a67438d133cc6d8c7a796e715f2807abeeb7a59858679c7a8520f576fc26ec,"2026-07-23T17:14:51.295Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/browser-smoke.cjs.docx","Unknown","QA",41999,0fe3e581b3fa87b5a03f73d152763cf4d43366353dc5199cb4429b237d9bc7bc,"2026-07-23T17:14:51.410Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/build-manifest.cjs.docx","Unknown","QA",37260,d8a3619b92e6a11b0724b222c270710c055d45827e60662d45e90b21652ff95d,"2026-07-23T17:14:51.464Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/build-word-backup.py.docx","Unknown","QA",38831,38699eb5919d9678c9cd5a7bebb8b28faa6df17a8e0cf9379e507ee02beb68fe,"2026-07-23T17:14:51.558Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/README_HE.txt.docx","Unknown","QA",37075,01670aedcb7c238e393b04ec17f1f671e5463b650f772f08a6a37516a574080b,"2026-07-23T17:14:51.635Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/shared-sync.cjs.docx","Unknown","QA",39259,824a0135b2ca642830ca7b3f0d1a95e92ef2ba9b360f6bd496b8519b1e941e62,"2026-07-23T17:14:51.690Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/tests/validate-project.cjs.docx","Unknown","QA",40046,e7b649c0f10c32728f9127d1228c2d8a07cfc4d38319aa70f22c813f4c4529a2,"2026-07-23T17:14:51.752Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/TEST_REPORT_HE.txt.docx","Unknown","QA",39261,030a81765578883728de35690cf828f41e465b7d18d3d0623a18233bf1c20b84,"2026-07-23T17:14:51.221Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/VERSION.txt.docx","Unknown","QA",36794,b9c5991749f17a668f7c81f18597a2078c6fc27577fa136386421ddfbc244b9f,"2026-07-23T17:14:51.792Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/גיבוי וורד - MechLex_Visual_Admin_Fork/הוראות_התקנה.txt.docx","Unknown","QA",37447,d41a0c4a117de8cb5f5348fc1f725b864f1f6ece8b6aeaf98cc3e3a9958a571b,"2026-07-23T17:14:51.839Z","Human","Yes","Yes",""
"qa/workspaces/baseline-preserved/הוראות_התקנה.txt","Unknown","QA",1751,1d19e8dc5589d1b2fd875834249d19ca95615602fdbe0f71e2588ef0ffe71fe5,"2026-07-22T21:57:50.758Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/app.js","Unknown","QA",235595,5f562ca54cd00747621816cd715a7c2a96675f243fc6e1950d0e59a227680a39,"2026-07-24T21:44:02.894Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/backups/content-backup-initial.json","Unknown","QA",30371,545002c1c3225fe5eff3c6ca096c86f558cedf5ceee340e624ccba732fd3fa08,"2026-07-22T20:31:28.477Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/backups/full-admin-backup-initial.json","Unknown","QA",31080,66d0705ec215b28dc4986a79d0b421ef6a5c48d083aed602fa7eeecd498dc322,"2026-07-22T20:31:28.486Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/backups/README.md","Unknown","QA",1444,27d53be0568fd5ea70c24375d0f10f8d22639efc3a7f2b359b104d8a7a1e5f53,"2026-07-23T20:49:53.475Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/CHANGELOG_HE.txt","Unknown","QA",7002,49643844e09a1444b84118ed121de8e83ecfb1fff25759451b263407a3ab6047,"2026-07-23T20:50:59.049Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/boot.js","Unknown","QA",1299,f97a25bae6d7a9af7d1ed1515690ad563a74aba47adadc3fbb78b3f996018ce5,"2026-07-23T16:52:42.541Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/inline-editor.js","Unknown","QA",13240,a4adb092bc84839e4f16e49adde6ae3cb73a359187f17cd82b3fe4c4b0eb88e6,"2026-07-23T20:37:32.653Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/integrity.js","Unknown","QA",28589,1d99046dd4eb5e8822d0d1af9c5d4414f5c7ec6ec58050273ad16488b37d5a86,"2026-07-22T21:13:44.793Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/persistence.js","Unknown","QA",29058,a1da3674c588d15af846c5a32b84cd935421ee6719aee639095a481bf0a6e159,"2026-07-23T16:52:42.546Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/README.md","Unknown","QA",4448,d8068cfb8ca727f3a561fe6caf5eec4fe1d0b450f93e3c71f671ad98876c0cd9,"2026-07-23T20:48:51.537Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/shared-sync.js","Unknown","QA",11385,66de6f067ce3903f515febeb24ae49cc2cc8de4c5d735ecc7a50625af96e62d4,"2026-07-23T16:47:55.452Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/core/start-local-server.ps1","Unknown","QA",15801,2dde293fef39005454c7a01c6bf0d02727db98e17cc448c563e09eabeaf7872c,"2026-07-24T21:35:40.538Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/data/mechlex-data.js","Unknown","QA",24221,81c81477745d8d54b74a5d56f24b8037948b59bbdf50b92d7aa79f3caf44d9d6,"2026-07-22T20:31:28.525Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/data/README.md","Unknown","QA",1870,6e054ae3372fc9631dfeb9c806b48947236c00b9f405d62968a9fa672c7d654e,"2026-07-23T20:49:13.604Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/images/catalog.js","Unknown","QA",74,011e1e60896d506ef33c1e80f88ef6be85f5fd7118bea43da872a3b617f294a8,"2026-07-22T20:31:28.540Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/images/mechlex-icon.svg","Unknown","QA",600,6dad7efebccceb58f809efbc16849d35d883f6aa0d1236c4b28dfdbad9952a33,"2026-07-22T20:55:00.259Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/images/README.md","Unknown","QA",2107,38bb4ebe76f838c4afcb7a381114db9586db0367605f1ad7b70fd311dbb56ee6,"2026-07-23T20:49:36.893Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/images/README_IMAGES.txt","Unknown","QA",939,4411aa3a3d84adf5716731480de88776576c8b1a63219e37c004cf4b56f5ffbf,"2026-07-22T21:17:40.712Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/index.html","Unknown","QA",53310,46f5e6a8143d4f7258c6a3afe299a825e5d6cf4c9419c53b13846357395f2e1b,"2026-07-24T13:14:38.949Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/QUALITY_REPORT_HE.txt","Unknown","QA",3908,735a6818c9db3e5b1386b7539833fc8e411952cf894478ebb7f1e8ecdff94964,"2026-07-23T17:14:29.251Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/README.md","Unknown","QA",15924,5d781da44dd15c2ef6b733d5800ee704596893ae1f810742f35e131c02337d99,"2026-07-24T21:47:19.346Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/README_HE.txt","Unknown","QA",30943,8fd0e7a1333b5640dccd146998151622f65c44e72b0724410f2cbd73b20ce135,"2026-07-24T13:43:43.065Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/SHARED_DATA_PATH.txt","Unknown","QA",301,d16e3c40e94092f0937ae1ec662e0ca7fd4f396e15bda0a391d15849fa1d1b5b,"2026-07-23T16:32:42.255Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/START_MECHLEX.bat","Unknown","QA",167,ce27cb22d8028f1bf195e93c787863c24dc691d221603cf9602d18d1f23001bd,"2026-07-22T20:31:28.415Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/style.css","Unknown","QA",166500,df50a16b9ab35e8ec5a67d97bb3d2ac79a2040db0f0b2e2f18581c3b07d2a41e,"2026-07-24T13:30:04.311Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/TEST_REPORT_HE.txt","Unknown","QA",6455,666301e826ec8778f605e76a4e9e470829a64e772bea8d9b5328b7abe77216e3,"2026-07-23T16:52:52.411Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/VERSION.txt","Unknown","QA",288,3c30d65de401f6b310550da2ac8decbeaa873cb3ee00bc54ab81976dabab4841,"2026-07-23T16:52:42.549Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/app.js.docx","Unknown","QA",94041,111cd2aae552a1eff45fec3ef7885adbc87c7b9ccca22ba9900f6d3714c66e0a,"2026-07-23T17:14:47.427Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/backups/content-backup-initial.json.docx","Unknown","QA",44325,d190693705078867bfca3c1fb07bed74eff3e21d03f56784c606818d3f6db58e,"2026-07-23T17:14:47.634Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/backups/full-admin-backup-initial.json.docx","Unknown","QA",44632,d32be88afb46d7fe98630e74348f06193d9b67ea99d32bf74085bb9c730d4bba,"2026-07-23T17:14:47.892Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/CHANGELOG_HE.txt.docx","Unknown","QA",38941,4077c82ac1e7ac827ae3c95d8c26b7f8e4652b06a8a079f930f5704ffad9102f,"2026-07-23T17:14:48.023Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/boot.js.docx","Unknown","QA",37257,e84026a111d4306fdd3015a7d3232c71eec717c012293f6595d2514ad4e52ccf,"2026-07-23T17:14:48.190Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/inline-editor.js.docx","Unknown","QA",39803,0e8a1841f6cf4e86455ed5b91a4ab45852e53ff189051b5084bd2623959fbf02,"2026-07-23T17:14:48.414Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/integrity.js.docx","Unknown","QA",44249,c187159c16c1727d8e9a441b0ccea2c9d790afa033f629f7ddae2425d16d4f00,"2026-07-23T17:14:48.637Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/persistence.js.docx","Unknown","QA",44919,ffcd46709a88d722e081b3347e07e9442fab49bf36c7861a8da42f4338ad4815,"2026-07-23T17:14:48.909Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/shared-sync.js.docx","Unknown","QA",40144,32a8be126de901026b7278df79d913ad1ce0e9458269c966eb4a913083345e3a,"2026-07-23T17:14:49.146Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/core/start-local-server.ps1.docx","Unknown","QA",41811,8b227370ccc78b49b64d285447f4ab4bbf55fa080c38e99095ec2c55756f038d,"2026-07-23T17:14:49.330Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/data/mechlex-data.js.docx","Unknown","QA",43751,c0430d3657869e91d53b34eb34c626f5520bc897a42e4c14bcee648f30757569,"2026-07-23T17:14:49.502Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/images/catalog.js.docx","Unknown","QA",36659,206385f349b931ff7786dee58ef3ab9859ac62b25c7d9b2264da724a60040cb3,"2026-07-23T17:14:49.594Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/images/mechlex-icon.svg.docx","Unknown","QA",36929,e60077aa8400467f9877e34f3e482c0d9b2429ae59b4df70b55f01f0c75e3890,"2026-07-23T17:14:49.670Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/images/README_IMAGES.txt.docx","Unknown","QA",37096,0cd31ef8900764791d8522958fbef073b5d1d9c6fb2d1df6f99ff199d142bfa5,"2026-07-23T17:14:49.735Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/index.html.docx","Unknown","QA",48561,2ad6cf8f79f9cd24c3bfdb47dc24044b3864c3a1af0d09321c779f4e599b31f1,"2026-07-23T17:14:50.068Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/MANIFEST_SHA256.txt.docx","Unknown","QA",38324,bb552e87c5f63bc119edace18e476940397a51774fa7e2cd7221afddcf5b4cd1,"2026-07-23T17:14:50.110Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/package.json.docx","Unknown","QA",36891,5fbf4ef2cbffd36a0b891d35ea029d403b59d3bcf1af6c348a2faff75d3f27b9,"2026-07-23T17:14:50.195Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/QUALITY_REPORT_HE.txt.docx","Unknown","QA",38218,e5ef63ee45ceb1f32f07b5bab0c4ddbef25889c98039b3822de0c4e085ae0aed,"2026-07-23T17:14:50.281Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/README_HE.txt.docx","Unknown","QA",46471,cfbb5b4ae97b92e03e030be1ff47e7c69c4c908db45e96af26682c5fb49915bc,"2026-07-23T17:14:50.497Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/SHARED_DATA_PATH.txt.docx","Unknown","QA",36806,4fadd52793b1c39db525adaaa7e6dc9a7e6d7de1e9eb6cd89d9ad1adbece2d76,"2026-07-23T17:14:50.557Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/START_MECHLEX.bat.docx","Unknown","QA",36718,80bd45fbc890a2a23c6e72d3e63e2e5b8ac79f5226800bc17d29ca0a6826867a,"2026-07-23T17:14:50.634Z","Human","Yes","Yes",""
"qa/workspaces/concurrency-a/גיבוי וורד - MechLex_Visual_Admin_Fork/style.css.docx","Unknown","QA",67288,78580cbc9d2e117bf179c348b60eede9189c5792c991cb10ccb8a6b7a5bf830a,"2026-07-23T17:14:51.145Z","Human","Yes","Yes",""
